"","ShipName","ShipAddress","ShipCity","ShipPostalCode","ShipCountry","CustomerID","CustomerName","Address","City","Country","Salesperson","OrderID","OrderDate","RequiredDate","ShipperName","ProductID","ProductName","UnitPrice","Quantity","Discount","ExtendedPrice","Freight","total_sales"
"1415","QUICK-Stop","Taucherstraße 10","Cunewalde","01307","Germany","QUICK","QUICK-Stop","Taucherstraße 10","Cunewalde","Germany","Nancy Davolio",10788,1997-12-22,1998-01-19,"United Package",19,"Teatime Chocolate Biscuits",9.2,50,0.0500000007450581,437,42.7,460
"1416","QUICK-Stop","Taucherstraße 10","Cunewalde","01307","Germany","QUICK","QUICK-Stop","Taucherstraße 10","Cunewalde","Germany","Nancy Davolio",10788,1997-12-22,1998-01-19,"United Package",75,"Rhönbräu Klosterbier",7.75,40,0.0500000007450581,294.5,42.7,310
"1417","Folies gourmandes","184, chaussée de Tournai","Lille","59000","France","FOLIG","Folies gourmandes","184, chaussée de Tournai","Lille","France","Nancy Davolio",10789,1997-12-22,1998-01-19,"United Package",18,"Carnarvon Tigers",62.5,30,0,1875,100.6,1875
"1418","Folies gourmandes","184, chaussée de Tournai","Lille","59000","France","FOLIG","Folies gourmandes","184, chaussée de Tournai","Lille","France","Nancy Davolio",10789,1997-12-22,1998-01-19,"United Package",35,"Steeleye Stout",18,15,0,270,100.6,270
"1419","Folies gourmandes","184, chaussée de Tournai","Lille","59000","France","FOLIG","Folies gourmandes","184, chaussée de Tournai","Lille","France","Nancy Davolio",10789,1997-12-22,1998-01-19,"United Package",63,"Vegie-spread",43.9,30,0,1317,100.6,1317
"1420","Folies gourmandes","184, chaussée de Tournai","Lille","59000","France","FOLIG","Folies gourmandes","184, chaussée de Tournai","Lille","France","Nancy Davolio",10789,1997-12-22,1998-01-19,"United Package",68,"Scottish Longbreads",12.5,18,0,225,100.6,225
"1421","Gourmet Lanchonetes","Av. Brasil, 442","Campinas","04876-786","Brazil","GOURL","Gourmet Lanchonetes","Av. Brasil, 442","Campinas","Brazil","Michael Suyama",10790,1997-12-22,1998-01-19,"Speedy Express",7,"Uncle Bob's Organic Dried Pears",30,3,0.150000005960464,76.5,28.23,90
"1422","Gourmet Lanchonetes","Av. Brasil, 442","Campinas","04876-786","Brazil","GOURL","Gourmet Lanchonetes","Av. Brasil, 442","Campinas","Brazil","Michael Suyama",10790,1997-12-22,1998-01-19,"Speedy Express",56,"Gnocchi di nonna Alice",38,20,0.150000005960464,646,28.23,760
"1423","Frankenversand","Berliner Platz 43","München","80805","Germany","FRANK","Frankenversand","Berliner Platz 43","München","Germany","Michael Suyama",10791,1997-12-23,1998-01-20,"United Package",29,"Thüringer Rostbratwurst",123.79,14,0.0500000007450581,1646.41,16.85,1733.06
"1424","Frankenversand","Berliner Platz 43","München","80805","Germany","FRANK","Frankenversand","Berliner Platz 43","München","Germany","Michael Suyama",10791,1997-12-23,1998-01-20,"United Package",41,"Jack's New England Clam Chowder",9.65,20,0.0500000007450581,183.35,16.85,193
"1425","Wolski Zajazd","ul. Filtrowa 68","Warszawa","01-012","Poland","WOLZA","Wolski  Zajazd","ul. Filtrowa 68","Warszawa","Poland","Nancy Davolio",10792,1997-12-23,1998-01-20,"Federal Shipping",2,"Chang",19,10,0,190,23.79,190
"1426","Wolski Zajazd","ul. Filtrowa 68","Warszawa","01-012","Poland","WOLZA","Wolski  Zajazd","ul. Filtrowa 68","Warszawa","Poland","Nancy Davolio",10792,1997-12-23,1998-01-20,"Federal Shipping",54,"Tourtière",7.45,3,0,22.35,23.79,22.35
"1427","Wolski Zajazd","ul. Filtrowa 68","Warszawa","01-012","Poland","WOLZA","Wolski  Zajazd","ul. Filtrowa 68","Warszawa","Poland","Nancy Davolio",10792,1997-12-23,1998-01-20,"Federal Shipping",68,"Scottish Longbreads",12.5,15,0,187.5,23.79,187.5
"1428","Around the Horn","Brook Farm Stratford St. Mary","Colchester","CO7 6JX","UK","AROUT","Around the Horn","120 Hanover Sq.","London","UK","Janet Leverling",10793,1997-12-24,1998-01-21,"Federal Shipping",41,"Jack's New England Clam Chowder",9.65,14,0,135.1,4.52,135.1
"1429","Around the Horn","Brook Farm Stratford St. Mary","Colchester","CO7 6JX","UK","AROUT","Around the Horn","120 Hanover Sq.","London","UK","Janet Leverling",10793,1997-12-24,1998-01-21,"Federal Shipping",52,"Filo Mix",7,8,0,56,4.52,56
"1430","Que Delícia","Rua da Panificadora, 12","Rio de Janeiro","02389-673","Brazil","QUEDE","Que Delícia","Rua da Panificadora, 12","Rio de Janeiro","Brazil","Michael Suyama",10794,1997-12-24,1998-01-21,"Speedy Express",14,"Tofu",23.25,15,0.200000002980232,279,21.49,348.75
"1431","Que Delícia","Rua da Panificadora, 12","Rio de Janeiro","02389-673","Brazil","QUEDE","Que Delícia","Rua da Panificadora, 12","Rio de Janeiro","Brazil","Michael Suyama",10794,1997-12-24,1998-01-21,"Speedy Express",54,"Tourtière",7.45,6,0.200000002980232,35.76,21.49,44.7
"1432","Ernst Handel","Kirchgasse 6","Graz","8010","Austria","ERNSH","Ernst Handel","Kirchgasse 6","Graz","Austria","Laura Callahan",10795,1997-12-24,1998-01-21,"United Package",16,"Pavlova",17.45,65,0,1134.25,126.66,1134.25
"1433","Ernst Handel","Kirchgasse 6","Graz","8010","Austria","ERNSH","Ernst Handel","Kirchgasse 6","Graz","Austria","Laura Callahan",10795,1997-12-24,1998-01-21,"United Package",17,"Alice Mutton",39,35,0.25,1023.75,126.66,1365
"1434","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","5022","Venezuela","HILAA","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Venezuela","Janet Leverling",10796,1997-12-25,1998-01-22,"Speedy Express",26,"Gumbär Gummibärchen",31.23,21,0.200000002980232,524.66,26.52,655.83
"1435","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","5022","Venezuela","HILAA","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Venezuela","Janet Leverling",10796,1997-12-25,1998-01-22,"Speedy Express",44,"Gula Malacca",19.45,10,0,194.5,26.52,194.5
"1436","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","5022","Venezuela","HILAA","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Venezuela","Janet Leverling",10796,1997-12-25,1998-01-22,"Speedy Express",64,"Wimmers gute Semmelknödel",33.25,35,0.200000002980232,931,26.52,1163.75
"1437","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","5022","Venezuela","HILAA","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Venezuela","Janet Leverling",10796,1997-12-25,1998-01-22,"Speedy Express",69,"Gudbrandsdalsost",36,24,0.200000002980232,691.2,26.52,864
"1438","Drachenblut Delikatessen","Walserweg 21","Aachen","52066","Germany","DRACD","Drachenblut Delikatessen","Walserweg 21","Aachen","Germany","Robert King",10797,1997-12-25,1998-01-22,"United Package",11,"Queso Cabrales",21,20,0,420,33.35,420
"1439","Island Trading","Garden House Crowther Way","Cowes","PO31 7PJ","UK","ISLAT","Island Trading","Garden House Crowther Way","Cowes","UK","Andrew Fuller",10798,1997-12-26,1998-01-23,"Speedy Express",62,"Tarte au sucre",49.3,2,0,98.6,2.33,98.6
"1440","Island Trading","Garden House Crowther Way","Cowes","PO31 7PJ","UK","ISLAT","Island Trading","Garden House Crowther Way","Cowes","UK","Andrew Fuller",10798,1997-12-26,1998-01-23,"Speedy Express",72,"Mozzarella di Giovanni",34.8,10,0,348,2.33,348
"1441","Königlich Essen","Maubelstr. 90","Brandenburg","14776","Germany","KOENE","Königlich Essen","Maubelstr. 90","Brandenburg","Germany","Anne Dodsworth",10799,1997-12-26,1998-02-06,"Federal Shipping",13,"Konbu",6,20,0.150000005960464,102,30.76,120
"1442","Königlich Essen","Maubelstr. 90","Brandenburg","14776","Germany","KOENE","Königlich Essen","Maubelstr. 90","Brandenburg","Germany","Anne Dodsworth",10799,1997-12-26,1998-02-06,"Federal Shipping",24,"Guaraná Fantástica",4.5,20,0.150000005960464,76.5,30.76,90
"1443","Königlich Essen","Maubelstr. 90","Brandenburg","14776","Germany","KOENE","Königlich Essen","Maubelstr. 90","Brandenburg","Germany","Anne Dodsworth",10799,1997-12-26,1998-02-06,"Federal Shipping",59,"Raclette Courdavault",55,25,0,1375,30.76,1375
"1444","Seven Seas Imports","90 Wadhurst Rd.","London","OX15 4NB","UK","SEVES","Seven Seas Imports","90 Wadhurst Rd.","London","UK","Nancy Davolio",10800,1997-12-26,1998-01-23,"Federal Shipping",11,"Queso Cabrales",21,50,0.100000001490116,945,137.44,1050
"1445","Seven Seas Imports","90 Wadhurst Rd.","London","OX15 4NB","UK","SEVES","Seven Seas Imports","90 Wadhurst Rd.","London","UK","Nancy Davolio",10800,1997-12-26,1998-01-23,"Federal Shipping",51,"Manjimup Dried Apples",53,10,0.100000001490116,477,137.44,530
"1446","Seven Seas Imports","90 Wadhurst Rd.","London","OX15 4NB","UK","SEVES","Seven Seas Imports","90 Wadhurst Rd.","London","UK","Nancy Davolio",10800,1997-12-26,1998-01-23,"Federal Shipping",54,"Tourtière",7.45,7,0.100000001490116,46.94,137.44,52.15
"1447","Bólido Comidas preparadas","C/ Araquil, 67","Madrid","28023","Spain","BOLID","Bólido Comidas preparadas","C/ Araquil, 67","Madrid","Spain","Margaret Peacock",10801,1997-12-29,1998-01-26,"United Package",17,"Alice Mutton",39,40,0.25,1170,97.09,1560
"1448","Bólido Comidas preparadas","C/ Araquil, 67","Madrid","28023","Spain","BOLID","Bólido Comidas preparadas","C/ Araquil, 67","Madrid","Spain","Margaret Peacock",10801,1997-12-29,1998-01-26,"United Package",29,"Thüringer Rostbratwurst",123.79,20,0.25,1856.85,97.09,2475.8
"1449","Simons bistro","Vinbæltet 34","Kobenhavn","1734","Denmark","SIMOB","Simons bistro","Vinbæltet 34","Kobenhavn","Denmark","Margaret Peacock",10802,1997-12-29,1998-01-26,"United Package",30,"Nord-Ost Matjeshering",25.89,25,0.25,485.44,257.26,647.25
"1450","Simons bistro","Vinbæltet 34","Kobenhavn","1734","Denmark","SIMOB","Simons bistro","Vinbæltet 34","Kobenhavn","Denmark","Margaret Peacock",10802,1997-12-29,1998-01-26,"United Package",51,"Manjimup Dried Apples",53,30,0.25,1192.5,257.26,1590
"1451","Simons bistro","Vinbæltet 34","Kobenhavn","1734","Denmark","SIMOB","Simons bistro","Vinbæltet 34","Kobenhavn","Denmark","Margaret Peacock",10802,1997-12-29,1998-01-26,"United Package",55,"Pâté chinois",24,60,0.25,1080,257.26,1440
"1452","Simons bistro","Vinbæltet 34","Kobenhavn","1734","Denmark","SIMOB","Simons bistro","Vinbæltet 34","Kobenhavn","Denmark","Margaret Peacock",10802,1997-12-29,1998-01-26,"United Package",62,"Tarte au sucre",49.3,5,0.25,184.87,257.26,246.5
"1453","Wellington Importadora","Rua do Mercado, 12","Resende","08737-363","Brazil","WELLI","Wellington Importadora","Rua do Mercado, 12","Resende","Brazil","Margaret Peacock",10803,1997-12-30,1998-01-27,"Speedy Express",19,"Teatime Chocolate Biscuits",9.2,24,0.0500000007450581,209.76,55.23,220.8
"1454","Wellington Importadora","Rua do Mercado, 12","Resende","08737-363","Brazil","WELLI","Wellington Importadora","Rua do Mercado, 12","Resende","Brazil","Margaret Peacock",10803,1997-12-30,1998-01-27,"Speedy Express",25,"NuNuCa Nuß-Nougat-Creme",14,15,0.0500000007450581,199.5,55.23,210
"1455","Wellington Importadora","Rua do Mercado, 12","Resende","08737-363","Brazil","WELLI","Wellington Importadora","Rua do Mercado, 12","Resende","Brazil","Margaret Peacock",10803,1997-12-30,1998-01-27,"Speedy Express",59,"Raclette Courdavault",55,15,0.0500000007450581,783.75,55.23,825
"1456","Seven Seas Imports","90 Wadhurst Rd.","London","OX15 4NB","UK","SEVES","Seven Seas Imports","90 Wadhurst Rd.","London","UK","Michael Suyama",10804,1997-12-30,1998-01-27,"United Package",10,"Ikura",31,36,0,1116,27.33,1116
"1457","Seven Seas Imports","90 Wadhurst Rd.","London","OX15 4NB","UK","SEVES","Seven Seas Imports","90 Wadhurst Rd.","London","UK","Michael Suyama",10804,1997-12-30,1998-01-27,"United Package",28,"Rössle Sauerkraut",45.6,24,0,1094.4,27.33,1094.4
"1458","Seven Seas Imports","90 Wadhurst Rd.","London","OX15 4NB","UK","SEVES","Seven Seas Imports","90 Wadhurst Rd.","London","UK","Michael Suyama",10804,1997-12-30,1998-01-27,"United Package",49,"Maxilaku",20,4,0.150000005960464,68,27.33,80
"1459","The Big Cheese","89 Jefferson Way Suite 2","Portland","97201","USA","THEBI","The Big Cheese","89 Jefferson Way Suite 2","Portland","USA","Andrew Fuller",10805,1997-12-30,1998-01-27,"Federal Shipping",34,"Sasquatch Ale",14,10,0,140,237.34,140
"1460","The Big Cheese","89 Jefferson Way Suite 2","Portland","97201","USA","THEBI","The Big Cheese","89 Jefferson Way Suite 2","Portland","USA","Andrew Fuller",10805,1997-12-30,1998-01-27,"Federal Shipping",38,"Côte de Blaye",263.5,10,0,2635,237.34,2635
"1461","Victuailles en stock","2, rue du Commerce","Lyon","69004","France","VICTE","Victuailles en stock","2, rue du Commerce","Lyon","France","Janet Leverling",10806,1997-12-31,1998-01-28,"United Package",2,"Chang",19,20,0.25,285,22.11,380
"1462","Victuailles en stock","2, rue du Commerce","Lyon","69004","France","VICTE","Victuailles en stock","2, rue du Commerce","Lyon","France","Janet Leverling",10806,1997-12-31,1998-01-28,"United Package",65,"Louisiana Fiery Hot Pepper Sauce",21.05,2,0,42.1,22.11,42.1
"1463","Victuailles en stock","2, rue du Commerce","Lyon","69004","France","VICTE","Victuailles en stock","2, rue du Commerce","Lyon","France","Janet Leverling",10806,1997-12-31,1998-01-28,"United Package",74,"Longlife Tofu",10,15,0.25,112.5,22.11,150
"1464","Franchi S.p.A.","Via Monte Bianco 34","Torino","10100","Italy","FRANS","Franchi S.p.A.","Via Monte Bianco 34","Torino","Italy","Margaret Peacock",10807,1997-12-31,1998-01-28,"Speedy Express",40,"Boston Crab Meat",18.4,1,0,18.4,1.36,18.4
"1465","Old World Delicatessen","2743 Bering St.","Anchorage","99508","USA","OLDWO","Old World Delicatessen","2743 Bering St.","Anchorage","USA","Andrew Fuller",10808,1998-01-01,1998-01-29,"Federal Shipping",56,"Gnocchi di nonna Alice",38,20,0.150000005960464,646,45.53,760
"1466","Old World Delicatessen","2743 Bering St.","Anchorage","99508","USA","OLDWO","Old World Delicatessen","2743 Bering St.","Anchorage","USA","Andrew Fuller",10808,1998-01-01,1998-01-29,"Federal Shipping",76,"Lakkalikööri",18,50,0.150000005960464,765,45.53,900
"1467","Wellington Importadora","Rua do Mercado, 12","Resende","08737-363","Brazil","WELLI","Wellington Importadora","Rua do Mercado, 12","Resende","Brazil","Robert King",10809,1998-01-01,1998-01-29,"Speedy Express",52,"Filo Mix",7,20,0,140,4.87,140
"1468","Laughing Bacchus Wine Cellars","2319 Elm St.","Vancouver","V3F 2K1","Canada","LAUGB","Laughing Bacchus Wine Cellars","1900 Oak St.","Vancouver","Canada","Andrew Fuller",10810,1998-01-01,1998-01-29,"Federal Shipping",13,"Konbu",6,7,0,42,4.33,42
"1469","Laughing Bacchus Wine Cellars","2319 Elm St.","Vancouver","V3F 2K1","Canada","LAUGB","Laughing Bacchus Wine Cellars","1900 Oak St.","Vancouver","Canada","Andrew Fuller",10810,1998-01-01,1998-01-29,"Federal Shipping",25,"NuNuCa Nuß-Nougat-Creme",14,5,0,70,4.33,70
"1470","Laughing Bacchus Wine Cellars","2319 Elm St.","Vancouver","V3F 2K1","Canada","LAUGB","Laughing Bacchus Wine Cellars","1900 Oak St.","Vancouver","Canada","Andrew Fuller",10810,1998-01-01,1998-01-29,"Federal Shipping",70,"Outback Lager",15,5,0,75,4.33,75
"1471","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","4980","Venezuela","LINOD","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Venezuela","Laura Callahan",10811,1998-01-02,1998-01-30,"Speedy Express",19,"Teatime Chocolate Biscuits",9.2,15,0,138,31.22,138
"1472","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","4980","Venezuela","LINOD","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Venezuela","Laura Callahan",10811,1998-01-02,1998-01-30,"Speedy Express",23,"Tunnbröd",9,18,0,162,31.22,162
"1473","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","4980","Venezuela","LINOD","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Venezuela","Laura Callahan",10811,1998-01-02,1998-01-30,"Speedy Express",40,"Boston Crab Meat",18.4,30,0,552,31.22,552
"1474","Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia","42100","Italy","REGGC","Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia","Italy","Steven Buchanan",10812,1998-01-02,1998-01-30,"Speedy Express",31,"Gorgonzola Telino",12.5,16,0.100000001490116,180,59.78,200
"1475","Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia","42100","Italy","REGGC","Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia","Italy","Steven Buchanan",10812,1998-01-02,1998-01-30,"Speedy Express",72,"Mozzarella di Giovanni",34.8,40,0.100000001490116,1252.8,59.78,1392
"1476","Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia","42100","Italy","REGGC","Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia","Italy","Steven Buchanan",10812,1998-01-02,1998-01-30,"Speedy Express",77,"Original Frankfurter grüne Soße",13,20,0,260,59.78,260
"1477","Ricardo Adocicados","Av. Copacabana, 267","Rio de Janeiro","02389-890","Brazil","RICAR","Ricardo Adocicados","Av. Copacabana, 267","Rio de Janeiro","Brazil","Nancy Davolio",10813,1998-01-05,1998-02-02,"Speedy Express",2,"Chang",19,12,0.200000002980232,182.4,47.38,228
"1478","Ricardo Adocicados","Av. Copacabana, 267","Rio de Janeiro","02389-890","Brazil","RICAR","Ricardo Adocicados","Av. Copacabana, 267","Rio de Janeiro","Brazil","Nancy Davolio",10813,1998-01-05,1998-02-02,"Speedy Express",46,"Spegesild",12,35,0,420,47.38,420
"1479","Victuailles en stock","2, rue du Commerce","Lyon","69004","France","VICTE","Victuailles en stock","2, rue du Commerce","Lyon","France","Janet Leverling",10814,1998-01-05,1998-02-02,"Federal Shipping",41,"Jack's New England Clam Chowder",9.65,20,0,193,130.94,193
"1480","Victuailles en stock","2, rue du Commerce","Lyon","69004","France","VICTE","Victuailles en stock","2, rue du Commerce","Lyon","France","Janet Leverling",10814,1998-01-05,1998-02-02,"Federal Shipping",43,"Ipoh Coffee",46,20,0.150000005960464,782,130.94,920
"1481","Victuailles en stock","2, rue du Commerce","Lyon","69004","France","VICTE","Victuailles en stock","2, rue du Commerce","Lyon","France","Janet Leverling",10814,1998-01-05,1998-02-02,"Federal Shipping",48,"Chocolade",12.75,8,0.150000005960464,86.7,130.94,102
"1482","Victuailles en stock","2, rue du Commerce","Lyon","69004","France","VICTE","Victuailles en stock","2, rue du Commerce","Lyon","France","Janet Leverling",10814,1998-01-05,1998-02-02,"Federal Shipping",61,"Sirop d'érable",28.5,30,0.150000005960464,726.75,130.94,855
"1483","Save-a-lot Markets","187 Suffolk Ln.","Boise","83720","USA","SAVEA","Save-a-lot Markets","187 Suffolk Ln.","Boise","USA","Andrew Fuller",10815,1998-01-05,1998-02-02,"Federal Shipping",33,"Geitost",2.5,16,0,40,14.62,40
"1484","Great Lakes Food Market","2732 Baker Blvd.","Eugene","97403","USA","GREAL","Great Lakes Food Market","2732 Baker Blvd.","Eugene","USA","Margaret Peacock",10816,1998-01-06,1998-02-03,"United Package",38,"Côte de Blaye",263.5,30,0.0500000007450581,7509.75,719.78,7905
"1485","Great Lakes Food Market","2732 Baker Blvd.","Eugene","97403","USA","GREAL","Great Lakes Food Market","2732 Baker Blvd.","Eugene","USA","Margaret Peacock",10816,1998-01-06,1998-02-03,"United Package",62,"Tarte au sucre",49.3,20,0.0500000007450581,936.7,719.78,986
"1486","Königlich Essen","Maubelstr. 90","Brandenburg","14776","Germany","KOENE","Königlich Essen","Maubelstr. 90","Brandenburg","Germany","Janet Leverling",10817,1998-01-06,1998-01-20,"United Package",26,"Gumbär Gummibärchen",31.23,40,0.150000005960464,1061.82,306.07,1249.2
"1487","Königlich Essen","Maubelstr. 90","Brandenburg","14776","Germany","KOENE","Königlich Essen","Maubelstr. 90","Brandenburg","Germany","Janet Leverling",10817,1998-01-06,1998-01-20,"United Package",38,"Côte de Blaye",263.5,30,0,7905,306.07,7905
"1488","Königlich Essen","Maubelstr. 90","Brandenburg","14776","Germany","KOENE","Königlich Essen","Maubelstr. 90","Brandenburg","Germany","Janet Leverling",10817,1998-01-06,1998-01-20,"United Package",40,"Boston Crab Meat",18.4,60,0.150000005960464,938.4,306.07,1104
"1489","Königlich Essen","Maubelstr. 90","Brandenburg","14776","Germany","KOENE","Königlich Essen","Maubelstr. 90","Brandenburg","Germany","Janet Leverling",10817,1998-01-06,1998-01-20,"United Package",62,"Tarte au sucre",49.3,25,0.150000005960464,1047.62,306.07,1232.5
